Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,processId,resourceCost,resourceId
115,END,,2023-12-26 10:01:56.000,2023-12-26 10:01:56.000,Variant 3,3,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
117,START,,2023-12-26 10:01:57.000,2023-12-26 10:01:57.000,Variant 16,16,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
117,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000002,2023-12-26 10:01:57.000,2023-12-26 10:01:58.000,Variant 16,16,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000007,2023-12-26 10:01:58.000,2023-12-26 10:01:59.000,Variant 16,16,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:01:59.000,2023-12-26 10:02:00.000,Variant 16,16,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:02:00.000,2023-12-26 10:02:01.000,Variant 16,16,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000003,2023-12-26 10:02:01.000,2023-12-26 10:02:02.000,Variant 16,16,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000008,2023-12-26 10:02:02.000,2023-12-26 10:02:03.000,Variant 16,16,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000004,2023-12-26 10:02:03.000,2023-12-26 10:02:04.000,Variant 16,16,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CHECKS DATA BALANCING,USER-000008,2023-12-26 10:02:04.000,2023-12-26 10:02:05.000,Variant 16,16,sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CHECKS COVERAGE,USER-000003,2023-12-26 10:02:05.000,2023-12-26 10:02:06.000,Variant 16,16,sid-B7270FB1-0F35-4CD2-B56A-2852DFA127CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000007,2023-12-26 10:02:06.000,2023-12-26 10:02:07.000,Variant 16,16,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000002,2023-12-26 10:02:07.000,2023-12-26 10:02:08.000,Variant 16,16,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000007,2023-12-26 10:02:08.000,2023-12-26 10:02:09.000,Variant 16,16,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000003,2023-12-26 10:02:09.000,2023-12-26 10:02:10.000,Variant 16,16,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000009,2023-12-26 10:02:10.000,2023-12-26 10:02:11.000,Variant 16,16,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000006,2023-12-26 10:02:11.000,2023-12-26 10:02:12.000,Variant 16,16,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000003,2023-12-26 10:02:12.000,2023-12-26 10:02:13.000,Variant 16,16,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
117,END,,2023-12-26 10:02:13.000,2023-12-26 10:02:13.000,Variant 16,16,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
134,START,,2023-12-26 10:02:14.000,2023-12-26 10:02:14.000,Variant 9,9,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
134,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,USER-000010,2023-12-26 10:02:14.000,2023-12-26 10:02:15.000,Variant 9,9,sid-283F05B3-B758-4960-BD63-F8BE380D38BC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
134,END,,2023-12-26 10:02:15.000,2023-12-26 10:02:15.000,Variant 9,9,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
138,START,,2023-12-26 10:02:18.000,2023-12-26 10:02:18.000,Variant 2,2,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
138,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000002,2023-12-26 10:02:18.000,2023-12-26 10:02:19.000,Variant 2,2,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000008,2023-12-26 10:02:19.000,2023-12-26 10:02:20.000,Variant 2,2,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:02:20.000,2023-12-26 10:02:21.000,Variant 2,2,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:02:21.000,2023-12-26 10:02:22.000,Variant 2,2,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000003,2023-12-26 10:02:22.000,2023-12-26 10:02:23.000,Variant 2,2,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000007,2023-12-26 10:02:23.000,2023-12-26 10:02:24.000,Variant 2,2,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
138,END,,2023-12-26 10:02:24.000,2023-12-26 10:02:24.000,Variant 2,2,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
112,START,,2023-12-26 10:01:52.000,2023-12-26 10:01:52.000,Variant 1,1,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
112,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000002,2023-12-26 10:01:52.000,2023-12-26 10:01:53.000,Variant 1,1,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000007,2023-12-26 10:01:53.000,2023-12-26 10:01:54.000,Variant 1,1,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:01:54.000,2023-12-26 10:01:55.000,Variant 1,1,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000007,2023-12-26 10:01:55.000,2023-12-26 10:01:56.000,Variant 1,1,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000001,2023-12-26 10:01:56.000,2023-12-26 10:01:57.000,Variant 1,1,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000005,2023-12-26 10:01:57.000,2023-12-26 10:01:58.000,Variant 1,1,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000010,2023-12-26 10:01:58.000,2023-12-26 10:01:59.000,Variant 1,1,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
112,END,,2023-12-26 10:01:59.000,2023-12-26 10:01:59.000,Variant 1,1,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
116,START,,2023-12-26 10:01:56.000,2023-12-26 10:01:56.000,Variant 1,1,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
116,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000009,2023-12-26 10:01:56.000,2023-12-26 10:01:57.000,Variant 1,1,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000003,2023-12-26 10:01:57.000,2023-12-26 10:01:58.000,Variant 1,1,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000008,2023-12-26 10:01:58.000,2023-12-26 10:01:59.000,Variant 1,1,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000004,2023-12-26 10:01:59.000,2023-12-26 10:02:00.000,Variant 1,1,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000009,2023-12-26 10:02:00.000,2023-12-26 10:02:01.000,Variant 1,1,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000004,2023-12-26 10:02:01.000,2023-12-26 10:02:02.000,Variant 1,1,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000009,2023-12-26 10:02:02.000,2023-12-26 10:02:03.000,Variant 1,1,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
116,END,,2023-12-26 10:02:03.000,2023-12-26 10:02:03.000,Variant 1,1,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
133,START,,2023-12-26 10:02:13.000,2023-12-26 10:02:13.000,Variant 17,17,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
133,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000004,2023-12-26 10:02:13.000,2023-12-26 10:02:14.000,Variant 17,17,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000001,2023-12-26 10:02:14.000,2023-12-26 10:02:15.000,Variant 17,17,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000008,2023-12-26 10:02:15.000,2023-12-26 10:02:16.000,Variant 17,17,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000004,2023-12-26 10:02:16.000,2023-12-26 10:02:17.000,Variant 17,17,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000010,2023-12-26 10:02:17.000,2023-12-26 10:02:18.000,Variant 17,17,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000005,2023-12-26 10:02:18.000,2023-12-26 10:02:19.000,Variant 17,17,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000001,2023-12-26 10:02:19.000,2023-12-26 10:02:20.000,Variant 17,17,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,USER-000006,2023-12-26 10:02:20.000,2023-12-26 10:02:21.000,Variant 17,17,sid-283F05B3-B758-4960-BD63-F8BE380D38BC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000001,2023-12-26 10:02:21.000,2023-12-26 10:02:22.000,Variant 17,17,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000005,2023-12-26 10:02:22.000,2023-12-26 10:02:23.000,Variant 17,17,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000009,2023-12-26 10:02:23.000,2023-12-26 10:02:24.000,Variant 17,17,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000002,2023-12-26 10:02:24.000,2023-12-26 10:02:25.000,Variant 17,17,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000005,2023-12-26 10:02:25.000,2023-12-26 10:02:26.000,Variant 17,17,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000007,2023-12-26 10:02:26.000,2023-12-26 10:02:27.000,Variant 17,17,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
133,END,,2023-12-26 10:02:27.000,2023-12-26 10:02:27.000,Variant 17,17,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
111,START,,2023-12-26 10:01:51.000,2023-12-26 10:01:51.000,Variant 3,3,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
111,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000007,2023-12-26 10:01:51.000,2023-12-26 10:01:52.000,Variant 3,3,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
111,END,,2023-12-26 10:01:52.000,2023-12-26 10:01:52.000,Variant 3,3,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
119,START,,2023-12-26 10:01:59.000,2023-12-26 10:01:59.000,Variant 3,3,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
119,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000001,2023-12-26 10:01:59.000,2023-12-26 10:02:00.000,Variant 3,3,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
119,END,,2023-12-26 10:02:00.000,2023-12-26 10:02:00.000,Variant 3,3,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
131,START,,2023-12-26 10:02:11.000,2023-12-26 10:02:11.000,Variant 2,2,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
131,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000010,2023-12-26 10:02:11.000,2023-12-26 10:02:12.000,Variant 2,2,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000008,2023-12-26 10:02:12.000,2023-12-26 10:02:13.000,Variant 2,2,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000006,2023-12-26 10:02:13.000,2023-12-26 10:02:14.000,Variant 2,2,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000003,2023-12-26 10:02:14.000,2023-12-26 10:02:15.000,Variant 2,2,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000010,2023-12-26 10:02:15.000,2023-12-26 10:02:16.000,Variant 2,2,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000006,2023-12-26 10:02:16.000,2023-12-26 10:02:17.000,Variant 2,2,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
131,END,,2023-12-26 10:02:17.000,2023-12-26 10:02:17.000,Variant 2,2,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
139,START,,2023-12-26 10:02:19.000,2023-12-26 10:02:19.000,Variant 1,1,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
139,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000007,2023-12-26 10:02:19.000,2023-12-26 10:02:20.000,Variant 1,1,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000002,2023-12-26 10:02:20.000,2023-12-26 10:02:21.000,Variant 1,1,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000007,2023-12-26 10:02:21.000,2023-12-26 10:02:22.000,Variant 1,1,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000002,2023-12-26 10:02:22.000,2023-12-26 10:02:23.000,Variant 1,1,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000006,2023-12-26 10:02:23.000,2023-12-26 10:02:24.000,Variant 1,1,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000010,2023-12-26 10:02:24.000,2023-12-26 10:02:25.000,Variant 1,1,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000003,2023-12-26 10:02:25.000,2023-12-26 10:02:26.000,Variant 1,1,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
139,END,,2023-12-26 10:02:26.000,2023-12-26 10:02:26.000,Variant 1,1,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
132,START,,2023-12-26 10:02:12.000,2023-12-26 10:02:12.000,Variant 1,1,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
132,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000007,2023-12-26 10:02:12.000,2023-12-26 10:02:13.000,Variant 1,1,sid-176379D8-FF77-4836-9F22-8D918C86867E,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000005,2023-12-26 10:02:13.000,2023-12-26 10:02:14.000,Variant 1,1,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000002,2023-12-26 10:02:14.000,2023-12-26 10:02:15.000,Variant 1,1,sid-8B75C472-1588-490D-812B-F57487C5F50A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000009,2023-12-26 10:02:15.000,2023-12-26 10:02:16.000,Variant 1,1,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000005,2023-12-26 10:02:16.000,2023-12-26 10:02:17.000,Variant 1,1,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000001,2023-12-26 10:02:17.000,2023-12-26 10:02:18.000,Variant 1,1,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000006,2023-12-26 10:02:18.000,2023-12-26 10:02:19.000,Variant 1,1,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
132,END,,2023-12-26 10:02:19.000,2023-12-26 10:02:19.000,Variant 1,1,sid-0464ADA1-C752-4565-B399-80998038E50D,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
68,START,,2023-12-26 10:01:08.000,2023-12-26 10:01:08.000,Variant 1,1,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
