"LOG:concept:name","LOG:lifecycle:model","LOG:source","LOG:Calculation Time (ms)","LOG:Num. States","LOG:Trace Fitness","LOG:Title of Visualization","LOG:Exit code of alignment for trace","LOG:Model move cost empty trace","LOG:Number of LPs solved","LOG:Queued States","LOG:Raw Fitness Cost","LOG:Move-Model Fitness","LOG:Pre-processing time (ms)","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Approximate memory used (kb)","TRACE:concept:name","TRACE:LogType","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Pre-processing time (ms)","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Exit code of alignment for trace","TRACEAL:Approximate memory used (kb)","TRACEAL:Number of LPs solved","TRACEAL:Queued States","EVT:elementId","EVT:concept:name","EVT:lifecycle:transition","EVT:processId","EVT:time:timestamp","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-5CC08560-1772-4030-93D7-2431FA07D5DB","AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:45+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,4) (DATA ANALYST CHECKS DATA BALANCING,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178","DATA ANALYST CHECKS DATA BALANCING","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:45+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CHECKS DATA BALANCING,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178","DATA ANALYST CHECKS DATA BALANCING","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:45+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CHECKS DATA BALANCING,2) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_merge_START_","node 2b6b4339-64d7-4e12-954e-c4ba17efa0da","null","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CHECKS DATA BALANCING,1) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_split__DATA ANALYST CHECKS DATA BALANCING","node c3f13837-3c47-4586-8c03-f226b1880bdc","null","0","[(xor_,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CHECKS DATA BALANCING,1) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178","DATA ANALYST CHECKS DATA BALANCING","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:46+01:00","DATA ANALYST CHECKS DATA BALANCING","node a87edaa9-eaec-47c0-a173-731257e26334","DATA ANALYST CHECKS DATA BALANCING","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CHECKS DATA BALANCING,1) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_merge_DATA ANALYST CHECKS DATA BALANCING_","node d54b3d70-59c1-4250-b8bf-d21ebae6fb37","null","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_split__","node 9908b067-437d-40c3-927a-c33a85bc19e8","null","0","[(xor_,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_merge__","node 002358e5-3867-4092-9728-5ee1ea4bdf57","null","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","null","null","null","null","null","xor_split__DATA ANALYST CONFIGURES INGESTION SYSTEM","node de94a850-d74c-466e-93c7-147f3fdfe970","null","0","[(xor_,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-176379D8-FF77-4836-9F22-8D918C86867E","DATA ANALYST CONFIGURES INGESTION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:46+01:00","DATA ANALYST CONFIGURES INGESTION SYSTEM","node 5c816107-7246-47ba-9195-fedec5e2b570","DATA ANALYST CONFIGURES INGESTION SYSTEM","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-176379D8-FF77-4836-9F22-8D918C86867E","DATA ANALYST CONFIGURES INGESTION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:46+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,2) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-176379D8-FF77-4836-9F22-8D918C86867E","DATA ANALYST CONFIGURES INGESTION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:47+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES INGESTION SYSTEM,1) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:47+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:47+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:48+01:00","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","node 9c760208-d4fe-4b79-8e26-8cd0d9808667","MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3) (MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:48+01:00","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","node 898ef743-ef45-4120-8aab-6a547a390cda","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:48+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,2) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-8B75C472-1588-490D-812B-F57487C5F50A","DATA ANALYST CONFIGURES SEGREGATION SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:49+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (DATA ANALYST CONFIGURES SEGREGATION SYSTEM,1) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:49+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,3)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","start","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:49+01:00","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","node 25264d4b-ca6f-4cec-a125-2ad63c121ebd","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","0","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,2)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-42471258-E0A9-4EE3-B512-D506BC38D3C2","MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM","complete","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:50+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3) (MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,1)]","null",
"561891d1-8528-44d1-a6d4-08b682b0f949","standard","com.qbpsimulator","604.17407","345.64","0.7281117434776456","Alignments of 561891d1-8528-44d1-a6d4-08b682b0f949 on Petri net from ","1.0","4.0","7.109999999999999","385.69999999999993","8.62","0.9929411764705882","0.53388","0.6804257828543432","19.11","76.59999999999998","44","MXML.EnactmentLog","19.0","64.807","151.0","1.0","0.4864864864864865","2.216","0.4242424242424242","33.0","1.0","33.0","6.0","163.0","sid-A6B1955C-AE69-405F-A033-E6681BA131BB","DATA ANALYST CONFIGURES PRODUCTION SYSTEM","assign","sid-409bb320-0703-4c4e-931e-fbe0b1583949","2023-12-26T10:00:50+01:00","null","null","null","1","[(,1)]","[(AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,3) (DATA ANALYST CONFIGURES EVALUATION SYSTEM,3) (DATA ANALYST CONFIGURES PRODUCTION SYSTEM,3) (END,3)]","null",
